grid_lat,grid_lon,date,temperature,humidity,wind_speed,rainfall
31.0,73.75,2024-04-16,26.73,47.69,2.32,0.02
31.0,74.375,2024-04-16,27.08,44.95,2.31,0.05
31.0,75.0,2024-04-16,27.36,43.6,2.4,0.07
31.0,75.625,2024-04-16,27.71,43.33,2.52,0.03
31.0,76.25,2024-04-16,27.7,43.57,2.4,0.02
31.0,76.875,2024-04-16,23.18,50.11,2.09,0.04
31.5,73.125,2024-04-16,25.63,53.87,2.12,0.17
31.5,73.75,2024-04-16,25.83,53.31,2.2,0.34
31.5,74.375,2024-04-16,26.16,51.24,2.07,0.51
31.5,75.0,2024-04-16,26.47,50.41,2.02,0.53
31.5,75.625,2024-04-16,26.72,49.64,2.14,0.29
31.5,76.25,2024-04-16,25.57,51.1,1.87,0.18
31.5,76.875,2024-04-16,19.61,59.18,1.58,0.2
32.0,73.125,2024-04-16,25.0,58.06,2.04,0.79
32.0,73.75,2024-04-16,25.09,57.98,1.92,1.13
32.0,74.375,2024-04-16,24.99,58.89,1.75,2.18
32.0,75.0,2024-04-16,25.04,59.76,1.73,4.07
32.0,75.625,2024-04-16,24.7,59.28,1.68,3.71
32.0,76.25,2024-04-16,19.81,64.42,1.36,1.39
32.0,76.875,2024-04-16,11.51,71.0,1.41,0.64
32.5,73.125,2024-04-16,23.66,62.61,2.21,0.78
32.5,73.75,2024-04-16,24.25,62.34,1.85,2.02
32.5,74.375,2024-04-16,23.9,65.28,1.42,4.57
32.5,75.0,2024-04-16,22.69,68.33,1.18,10.37
32.5,75.625,2024-04-16,19.19,70.08,1.21,11.69
32.5,76.25,2024-04-16,10.07,78.39,1.42,5.04
32.5,76.875,2024-04-16,-0.76,87.14,2.36,1.62
33.0,73.125,2024-04-16,21.71,69.49,2.01,2.06
33.0,73.75,2024-04-16,22.7,67.17,1.61,2.35
33.0,74.375,2024-04-16,20.82,70.23,1.32,4.35
33.0,75.0,2024-04-16,17.56,73.6,1.06,10.27
33.0,75.625,2024-04-16,11.92,78.03,1.05,13.83
33.0,76.25,2024-04-16,2.49,86.55,1.77,8.35
33.0,76.875,2024-04-16,-6.1,92.17,2.88,3.43
29.0,73.125,2024-04-17,29.18,33.31,2.38,0.0
29.0,73.75,2024-04-17,29.2,31.73,2.53,0.0
29.0,74.375,2024-04-17,28.93,31.82,2.65,0.0
29.0,75.0,2024-04-17,28.76,30.76,2.93,0.0
29.0,75.625,2024-04-17,28.82,28.88,3.35,0.0
29.0,76.25,2024-04-17,28.97,27.49,3.78,0.0
29.0,76.875,2024-04-17,29.13,26.55,4.24,0.0
29.5,73.125,2024-04-17,28.83,33.89,2.14,0.0
29.5,73.75,2024-04-17,28.7,33.14,2.24,0.0
29.5,74.375,2024-04-17,28.46,32.91,2.43,0.0
29.5,75.0,2024-04-17,28.39,31.22,2.83,0.0
29.5,75.625,2024-04-17,28.49,29.42,3.31,0.0
29.5,76.25,2024-04-17,28.46,28.74,3.71,0.0
29.5,76.875,2024-04-17,28.51,28.44,4.21,0.0
30.0,73.125,2024-04-17,28.38,34.83,1.92,0.0
30.0,73.75,2024-04-17,28.23,34.2,2.14,0.0
30.0,74.375,2024-04-17,28.09,33.69,2.42,0.0
30.0,75.0,2024-04-17,27.98,32.48,2.83,0.0
30.0,75.625,2024-04-17,27.84,31.47,3.17,0.0
30.0,76.25,2024-04-17,27.67,31.5,3.55,0.0
30.0,76.875,2024-04-17,27.7,31.9,4.13,0.0
30.5,73.125,2024-04-17,27.85,36.01,1.81,0.0
30.5,73.75,2024-04-17,27.83,35.48,2.15,0.0
30.5,74.375,2024-04-17,27.58,36.13,2.38,0.0
30.5,75.0,2024-04-17,27.35,35.45,2.64,0.0
30.5,75.625,2024-04-17,27.0,35.23,2.81,0.0
30.5,76.25,2024-04-17,26.76,36.18,3.11,0.0
30.5,76.875,2024-04-17,25.91,36.54,3.6,0.0
31.0,73.125,2024-04-17,27.4,37.2,1.83,0.0
31.0,73.75,2024-04-17,27.29,38.06,2.11,0.0
31.0,74.375,2024-04-17,26.9,40.12,2.23,0.0
31.0,75.0,2024-04-17,26.54,40.23,2.36,0.0
31.0,75.625,2024-04-17,26.18,40.37,2.44,0.0
31.0,76.25,2024-04-17,25.98,40.25,2.52,0.0
31.0,76.875,2024-04-17,22.27,42.22,2.48,0.04
31.5,73.125,2024-04-17,26.87,39.6,1.75,0.0
31.5,73.75,2024-04-17,26.59,41.52,1.92,0.0
31.5,74.375,2024-04-17,25.99,44.48,2.13,0.0
31.5,75.0,2024-04-17,25.63,45.06,2.16,0.0
31.5,75.625,2024-04-17,25.44,44.35,2.12,0.0
31.5,76.25,2024-04-17,24.82,42.64,2.02,0.07
31.5,76.875,2024-04-17,19.73,45.67,1.72,0.12
32.0,73.125,2024-04-17,26.64,40.23,1.61,0.0
32.0,73.75,2024-04-17,25.72,45.64,1.84,0.0
32.0,74.375,2024-04-17,24.84,50.44,1.96,0.0
32.0,75.0,2024-04-17,24.66,50.04,1.74,0.0
32.0,75.625,2024-04-17,24.62,45.79,1.66,0.05
32.0,76.25,2024-04-17,20.11,47.33,1.61,0.2
32.0,76.875,2024-04-17,12.5,51.47,1.59,0.19
32.5,73.125,2024-04-17,25.1,42.98,1.83,0.0
32.5,73.75,2024-04-17,24.71,49.11,1.95,0.0
32.5,74.375,2024-04-17,24.3,51.5,1.38,0.0
32.5,75.0,2024-04-17,23.15,51.08,1.07,0.0
32.5,75.625,2024-04-17,19.34,51.44,1.33,0.17
32.5,76.25,2024-04-17,10.91,55.19,1.44,0.33
32.5,76.875,2024-04-17,-1.24,66.31,1.81,0.29
33.0,73.125,2024-04-17,23.15,48.49,1.77,0.0
33.0,73.75,2024-04-17,23.7,48.65,1.62,0.0
33.0,74.375,2024-04-17,21.64,52.33,1.24,0.05
33.0,75.0,2024-04-17,17.78,55.1,1.18,0.14
33.0,75.625,2024-04-17,11.97,56.53,1.19,0.31
33.0,76.25,2024-04-17,1.59,64.12,1.33,0.46
33.0,76.875,2024-04-17,-9.01,70.33,1.71,0.27
29.0,73.125,2024-04-18,30.44,29.29,2.86,0.0
29.0,73.75,2024-04-18,30.39,28.86,2.55,0.0
29.0,74.375,2024-04-18,30.27,29.36,2.22,0.07
29.0,75.0,2024-04-18,30.18,29.41,1.96,0.23
29.0,75.625,2024-04-18,30.25,28.7,2.01,0.26
29.0,76.25,2024-04-18,30.39,27.51,2.23,0.16
29.0,76.875,2024-04-18,30.63,25.3,2.6,0.04
29.5,73.125,2024-04-18,30.46,28.99,2.52,0.0
29.5,73.75,2024-04-18,30.51,28.37,2.27,0.01
29.5,74.375,2024-04-18,30.35,28.62,2.0,0.12
29.5,75.0,2024-04-18,30.23,28.47,1.81,0.23
29.5,75.625,2024-04-18,30.24,27.87,1.88,0.23
29.5,76.25,2024-04-18,30.28,26.98,2.03,0.19
29.5,76.875,2024-04-18,30.25,25.56,2.49,0.07
30.0,73.125,2024-04-18,30.55,28.83,2.23,0.0
30.0,73.75,2024-04-18,30.64,27.43,2.02,0.02
30.0,74.375,2024-04-18,30.44,27.91,1.79,0.1
30.0,75.0,2024-04-18,30.39,28.0,1.6,0.16
30.0,75.625,2024-04-18,30.26,28.04,1.55,0.23
30.0,76.25,2024-04-18,30.02,28.2,1.78,0.23
30.0,76.875,2024-04-18,29.44,27.65,2.53,0.12
30.5,73.125,2024-04-18,30.48,29.04,1.9,0.09
30.5,73.75,2024-04-18,30.51,28.37,1.72,0.19
30.5,74.375,2024-04-18,30.43,29.1,1.37,0.14
30.5,75.0,2024-04-18,30.42,28.58,1.1,0.19
30.5,75.625,2024-04-18,29.93,29.7,1.26,0.3
30.5,76.25,2024-04-18,29.24,30.89,1.8,0.3
30.5,76.875,2024-04-18,27.7,31.14,2.58,0.18
31.0,73.125,2024-04-18,30.13,31.74,1.41,1.43
31.0,73.75,2024-04-18,30.03,32.24,1.23,0.95
31.0,74.375,2024-04-18,29.92,32.32,1.0,0.4
31.0,75.0,2024-04-18,29.74,31.56,0.94,0.37
31.0,75.625,2024-04-18,29.2,32.53,1.31,0.45
31.0,76.25,2024-04-18,28.55,33.03,1.75,0.39
31.0,76.875,2024-04-18,23.9,37.09,2.2,0.23
31.5,73.125,2024-04-18,28.49,38.13,1.54,4.56
31.5,73.75,2024-04-18,28.94,36.19,1.23,2.28
31.5,74.375,2024-04-18,28.8,35.69,1.08,0.79
31.5,75.0,2024-04-18,28.67,35.25,0.95,0.61
31.5,75.625,2024-04-18,28.4,35.32,1.27,0.65
31.5,76.25,2024-04-18,27.1,36.05,1.57,0.44
31.5,76.875,2024-04-18,21.28,41.82,1.7,0.3
32.0,73.125,2024-04-18,27.07,41.88,1.74,7.4
32.0,73.75,2024-04-18,27.41,40.73,1.46,3.57
32.0,74.375,2024-04-18,27.43,40.56,1.21,1.3
32.0,75.0,2024-04-18,27.44,40.81,0.96,0.99
32.0,75.625,2024-04-18,27.02,39.64,1.25,1.37
32.0,76.25,2024-04-18,22.09,42.57,1.33,1.02
32.0,76.875,2024-04-18,13.62,51.7,1.36,0.5
32.5,73.125,2024-04-18,25.35,44.17,1.59,9.32
32.5,73.75,2024-04-18,26.32,44.58,1.31,5.71
32.5,74.375,2024-04-18,26.31,45.88,1.06,2.88
32.5,75.0,2024-04-18,25.02,47.85,1.0,2.0
32.5,75.625,2024-04-18,21.48,48.34,1.19,2.95
32.5,76.25,2024-04-18,12.61,56.5,1.37,2.96
32.5,76.875,2024-04-18,0.63,70.24,1.84,1.22
33.0,73.125,2024-04-18,23.7,48.39,1.19,12.88
33.0,73.75,2024-04-18,25.14,46.84,1.16,9.62
33.0,74.375,2024-04-18,23.36,48.63,1.16,5.5
33.0,75.0,2024-04-18,19.58,53.08,1.23,3.29
33.0,75.625,2024-04-18,13.98,57.66,1.27,3.93
33.0,76.25,2024-04-18,4.17,71.16,1.44,4.58
33.0,76.875,2024-04-18,-6.17,88.14,2.39,2.64
29.0,73.125,2024-04-19,28.46,41.86,4.38,4.3
29.0,73.75,2024-04-19,29.25,37.4,4.58,1.69
29.0,74.375,2024-04-19,29.75,34.61,4.28,0.73
29.0,75.0,2024-04-19,30.07,32.14,3.87,0.27
29.0,75.625,2024-04-19,30.46,29.94,3.41,0.07
29.0,76.25,2024-04-19,30.74,29.05,2.94,0.01
29.0,76.875,2024-04-19,31.19,27.52,2.57,0.1
29.5,73.125,2024-04-19,28.47,41.95,3.83,4.24
29.5,73.75,2024-04-19,29.42,37.3,4.1,0.96
29.5,74.375,2024-04-19,29.87,34.27,3.82,0.27
29.5,75.0,2024-04-19,30.1,31.6,3.45,0.04
29.5,75.625,2024-04-19,30.2,30.24,3.05,0.01
29.5,76.25,2024-04-19,30.49,29.13,2.64,0.03
29.5,76.875,2024-04-19,30.98,26.82,2.25,0.83
30.0,73.125,2024-04-19,28.27,41.06,3.45,4.29
30.0,73.75,2024-04-19,29.31,36.76,3.72,0.73
30.0,74.375,2024-04-19,29.82,33.71,3.53,0.12
30.0,75.0,2024-04-19,29.91,31.91,3.24,0.01
30.0,75.625,2024-04-19,29.91,31.04,2.93,0.02
30.0,76.25,2024-04-19,30.23,29.43,2.62,1.12
30.0,76.875,2024-04-19,30.48,28.47,2.25,3.04
30.5,73.125,2024-04-19,27.52,42.86,3.1,5.03
30.5,73.75,2024-04-19,28.69,37.94,3.36,1.14
30.5,74.375,2024-04-19,29.22,35.54,3.26,0.14
30.5,75.0,2024-04-19,29.34,33.47,3.07,0.02
30.5,75.625,2024-04-19,29.42,31.52,2.95,0.1
30.5,76.25,2024-04-19,29.56,32.27,2.71,3.88
30.5,76.875,2024-04-19,28.91,34.23,2.33,6.55
31.0,73.125,2024-04-19,26.4,48.85,2.8,5.89
31.0,73.75,2024-04-19,27.69,42.51,3.13,1.61
31.0,74.375,2024-04-19,28.3,39.23,3.15,0.24
31.0,75.0,2024-04-19,28.6,36.26,3.1,0.05
31.0,75.625,2024-04-19,28.9,33.57,3.02,0.57
31.0,76.25,2024-04-19,29.1,34.65,2.89,4.23
31.0,76.875,2024-04-19,25.23,40.67,2.57,8.28
31.5,73.125,2024-04-19,25.29,55.1,2.85,5.36
31.5,73.75,2024-04-19,26.63,48.04,3.19,2.42
31.5,74.375,2024-04-19,27.34,44.01,3.13,1.14
31.5,75.0,2024-04-19,27.89,40.5,3.04,0.51
31.5,75.625,2024-04-19,28.28,37.74,3.01,1.65
31.5,76.25,2024-04-19,27.77,38.18,2.91,4.27
31.5,76.875,2024-04-19,21.85,47.22,2.57,6.8
32.0,73.125,2024-04-19,24.77,60.99,2.46,5.84
32.0,73.75,2024-04-19,25.59,55.94,2.64,5.56
32.0,74.375,2024-04-19,26.27,52.12,2.68,4.75
32.0,75.0,2024-04-19,26.96,47.98,2.53,4.44
32.0,75.625,2024-04-19,27.2,44.05,2.67,4.52
32.0,76.25,2024-04-19,22.48,47.73,2.55,5.36
32.0,76.875,2024-04-19,13.37,59.57,2.51,5.69
32.5,73.125,2024-04-19,24.6,58.95,2.16,8.7
32.5,73.75,2024-04-19,25.55,57.19,2.0,10.15
32.5,74.375,2024-04-19,25.83,56.02,1.98,12.36
32.5,75.0,2024-04-19,24.95,56.06,2.06,14.48
32.5,75.625,2024-04-19,21.55,56.43,2.41,11.83
32.5,76.25,2024-04-19,12.05,65.09,2.38,8.28
32.5,76.875,2024-04-19,-0.72,81.59,3.07,6.1
33.0,73.125,2024-04-19,23.29,61.36,2.33,11.62
33.0,73.75,2024-04-19,24.84,56.97,2.52,12.92
33.0,74.375,2024-04-19,22.95,59.6,2.3,19.74
33.0,75.0,2024-04-19,19.35,64.4,2.02,25.36
33.0,75.625,2024-04-19,13.55,68.8,2.13,20.84
33.0,76.25,2024-04-19,2.63,79.7,2.01,12.22
33.0,76.875,2024-04-19,-7.61,90.12,2.7,7.66
29.0,73.125,2024-04-20,26.91,47.22,2.5,1.99
29.0,73.75,2024-04-20,27.94,41.12,2.87,0.59
29.0,74.375,2024-04-20,28.55,38.91,3.07,0.03
29.0,75.0,2024-04-20,29.12,36.94,3.12,0.12
29.0,75.625,2024-04-20,29.72,33.93,3.03,0.29
29.0,76.25,2024-04-20,29.99,30.38,2.94,0.28
29.0,76.875,2024-04-20,30.16,26.38,2.88,0.06
29.5,73.125,2024-04-20,26.74,47.6,2.14,1.36
29.5,73.75,2024-04-20,27.55,42.31,2.51,0.52
29.5,74.375,2024-04-20,28.19,39.87,2.84,0.15
29.5,75.0,2024-04-20,28.85,37.82,2.99,0.59
29.5,75.625,2024-04-20,29.36,35.43,2.92,1.43
29.5,76.25,2024-04-20,29.56,32.29,2.89,1.7
29.5,76.875,2024-04-20,29.65,28.57,2.9,0.43
30.0,73.125,2024-04-20,26.62,47.56,2.12,0.68
30.0,73.75,2024-04-20,27.3,43.32,2.39,0.48
30.0,74.375,2024-04-20,27.89,41.19,2.62,0.39
30.0,75.0,2024-04-20,28.41,40.08,2.78,1.27
30.0,75.625,2024-04-20,28.67,38.47,2.73,3.15
30.0,76.25,2024-04-20,28.48,36.77,2.65,3.64
30.0,76.875,2024-04-20,28.42,34.13,2.73,1.24
30.5,73.125,2024-04-20,25.99,51.24,2.09,0.55
30.5,73.75,2024-04-20,26.83,46.0,2.34,0.41
30.5,74.375,2024-04-20,27.44,43.6,2.44,0.6
30.5,75.0,2024-04-20,27.93,42.7,2.54,1.57
30.5,75.625,2024-04-20,27.83,42.01,2.48,3.77
30.5,76.25,2024-04-20,27.49,41.68,2.33,3.33
30.5,76.875,2024-04-20,26.72,40.77,2.32,1.4
31.0,73.125,2024-04-20,25.52,54.56,2.1,0.23
31.0,73.75,2024-04-20,26.3,49.23,2.31,0.3
31.0,74.375,2024-04-20,26.79,46.97,2.25,0.8
31.0,75.0,2024-04-20,27.1,46.7,2.22,1.55
31.0,75.625,2024-04-20,26.99,45.68,2.16,2.77
31.0,76.25,2024-04-20,27.0,42.64,1.92,2.83
31.0,76.875,2024-04-20,23.61,44.34,1.94,1.22
31.5,73.125,2024-04-20,25.4,56.6,1.94,0.03
31.5,73.75,2024-04-20,25.73,53.45,1.98,0.48
31.5,74.375,2024-04-20,25.98,51.54,1.82,1.63
31.5,75.0,2024-04-20,26.06,51.49,1.8,2.47
31.5,75.625,2024-04-20,26.14,49.15,1.73,1.97
31.5,76.25,2024-04-20,25.99,44.36,1.65,1.65
31.5,76.875,2024-04-20,20.35,53.63,1.9,1.86
32.0,73.125,2024-04-20,25.43,57.36,1.96,0.03
32.0,73.75,2024-04-20,25.31,58.91,1.37,0.73
32.0,74.375,2024-04-20,25.04,59.39,1.3,2.78
32.0,75.0,2024-04-20,25.18,57.64,1.29,3.29
32.0,75.625,2024-04-20,25.26,52.01,1.37,2.05
32.0,76.25,2024-04-20,20.87,53.6,1.57,1.08
32.0,76.875,2024-04-20,12.31,69.36,1.78,1.76
32.5,73.125,2024-04-20,24.18,59.69,2.02,0.11
32.5,73.75,2024-04-20,24.69,62.71,1.01,0.52
32.5,74.375,2024-04-20,24.45,63.62,0.93,1.83
32.5,75.0,2024-04-20,23.54,61.22,1.02,1.72
32.5,75.625,2024-04-20,20.13,59.63,1.34,1.36
32.5,76.25,2024-04-20,10.89,71.84,1.5,1.17
32.5,76.875,2024-04-20,0.12,89.64,2.31,1.41
33.0,73.125,2024-04-20,22.04,66.93,1.55,0.35
33.0,73.75,2024-04-20,23.7,62.86,1.28,1.15
33.0,74.375,2024-04-20,21.57,65.21,1.4,1.28
33.0,75.0,2024-04-20,18.12,65.82,1.28,1.26
33.0,75.625,2024-04-20,12.33,70.82,1.22,1.67
33.0,76.25,2024-04-20,2.65,84.14,1.32,1.76
33.0,76.875,2024-04-20,-5.41,90.71,2.24,1.21
29.0,73.125,2024-04-21,28.84,36.0,1.81,0.01
29.0,73.75,2024-04-21,29.23,32.82,2.1,0.1
29.0,74.375,2024-04-21,29.37,33.14,2.24,0.21
29.0,75.0,2024-04-21,29.65,32.9,2.42,0.18
29.0,75.625,2024-04-21,30.08,31.75,2.59,0.08
29.0,76.25,2024-04-21,30.57,30.01,2.81,0.03
29.0,76.875,2024-04-21,30.79,28.84,3.0,0.01
29.5,73.125,2024-04-21,28.78,36.08,1.62,0.0
29.5,73.75,2024-04-21,29.13,32.65,1.87,0.04
29.5,74.375,2024-04-21,29.36,31.99,2.1,0.07
29.5,75.0,2024-04-21,29.7,31.25,2.34,0.06
29.5,75.625,2024-04-21,29.83,31.34,2.48,0.02
29.5,76.25,2024-04-21,29.92,31.3,2.66,0.01
29.5,76.875,2024-04-21,30.16,29.61,2.91,0.0
30.0,73.125,2024-04-21,28.85,35.22,1.54,0.0
30.0,73.75,2024-04-21,29.22,31.99,1.72,0.0
30.0,74.375,2024-04-21,29.42,31.09,1.91,0.01
30.0,75.0,2024-04-21,29.46,31.53,2.13,0.01
30.0,75.625,2024-04-21,29.29,33.06,2.2,0.0
30.0,76.25,2024-04-21,29.1,33.76,2.38,0.0
30.0,76.875,2024-04-21,29.17,31.82,2.59,0.0
30.5,73.125,2024-04-21,28.31,37.13,1.45,0.0
30.5,73.75,2024-04-21,28.79,33.92,1.54,0.0
30.5,74.375,2024-04-21,29.03,33.1,1.61,0.0
30.5,75.0,2024-04-21,29.06,33.49,1.75,0.0
30.5,75.625,2024-04-21,28.71,35.45,1.83,0.0
30.5,76.25,2024-04-21,28.49,36.43,2.04,0.03
30.5,76.875,2024-04-21,27.75,35.63,2.25,0.07
31.0,73.125,2024-04-21,27.76,39.95,1.38,0.0
31.0,73.75,2024-04-21,28.12,38.45,1.47,0.0
31.0,74.375,2024-04-21,28.38,38.36,1.42,0.0
31.0,75.0,2024-04-21,28.57,37.87,1.47,0.0
31.0,75.625,2024-04-21,28.38,38.9,1.61,0.02
31.0,76.25,2024-04-21,28.24,39.07,1.83,0.22
31.0,76.875,2024-04-21,24.26,42.97,1.97,0.55
31.5,73.125,2024-04-21,27.4,42.54,1.38,0.0
31.5,73.75,2024-04-21,27.34,43.1,1.52,0.0
31.5,74.375,2024-04-21,27.63,43.39,1.45,0.0
31.5,75.0,2024-04-21,27.85,42.45,1.49,0.0
31.5,75.625,2024-04-21,27.9,42.29,1.66,0.11
31.5,76.25,2024-04-21,27.17,42.93,1.77,0.62
31.5,76.875,2024-04-21,21.26,51.27,1.77,1.52
32.0,73.125,2024-04-21,27.29,43.01,1.6,0.0
32.0,73.75,2024-04-21,26.87,46.04,1.54,0.0
32.0,74.375,2024-04-21,26.86,47.23,1.45,0.18
32.0,75.0,2024-04-21,26.85,47.85,1.56,0.77
32.0,75.625,2024-04-21,26.78,46.88,1.7,0.92
32.0,76.25,2024-04-21,21.92,52.19,1.52,1.15
32.0,76.875,2024-04-21,13.26,64.22,1.47,1.97
32.5,73.125,2024-04-21,25.81,46.9,1.85,0.0
32.5,73.75,2024-04-21,26.12,49.67,1.59,0.05
32.5,74.375,2024-04-21,26.19,50.73,1.31,1.08
32.5,75.0,2024-04-21,24.83,54.16,1.34,3.18
32.5,75.625,2024-04-21,21.19,58.22,1.4,2.94
32.5,76.25,2024-04-21,11.9,68.99,1.35,1.91
32.5,76.875,2024-04-21,-0.14,83.82,1.72,1.75
33.0,73.125,2024-04-21,23.19,56.54,1.75,0.0
33.0,73.75,2024-04-21,24.9,52.78,1.43,0.42
33.0,74.375,2024-04-21,23.47,53.59,1.28,2.75
33.0,75.0,2024-04-21,19.53,61.14,1.3,4.88
33.0,75.625,2024-04-21,13.72,69.1,1.19,4.28
33.0,76.25,2024-04-21,3.68,78.2,1.3,2.51
33.0,76.875,2024-04-21,-6.53,83.47,1.87,1.55
29.0,73.125,2024-04-22,30.37,27.9,1.86,0.0
29.0,73.75,2024-04-22,30.61,26.72,1.52,0.01
29.0,74.375,2024-04-22,30.87,26.85,1.45,0.05
29.0,75.0,2024-04-22,31.02,26.02,1.72,0.1
29.0,75.625,2024-04-22,31.23,25.12,1.87,0.18
29.0,76.25,2024-04-22,31.47,24.77,1.84,0.28
29.0,76.875,2024-04-22,31.44,25.19,1.99,0.17
29.5,73.125,2024-04-22,30.2,28.92,1.64,0.0
29.5,73.75,2024-04-22,30.69,26.66,1.46,0.02
29.5,74.375,2024-04-22,30.66,26.58,1.5,0.04
29.5,75.0,2024-04-22,30.55,25.76,1.72,0.06
29.5,75.625,2024-04-22,30.58,25.4,1.84,0.1
29.5,76.25,2024-04-22,30.73,25.38,1.72,0.16
29.5,76.875,2024-04-22,30.8,25.42,1.63,0.12
30.0,73.125,2024-04-22,30.07,29.11,1.67,0.0
30.0,73.75,2024-04-22,30.62,26.06,1.68,0.01
30.0,74.375,2024-04-22,30.69,25.06,1.76,0.02
30.0,75.0,2024-04-22,30.29,25.67,1.84,0.02
30.0,75.625,2024-04-22,29.89,27.44,1.88,0.03
30.0,76.25,2024-04-22,29.75,28.21,1.82,0.04
30.0,76.875,2024-04-22,29.85,27.13,1.78,0.03
30.5,73.125,2024-04-22,29.44,32.05,2.0,0.0
30.5,73.75,2024-04-22,29.96,28.82,2.06,0.0
30.5,74.375,2024-04-22,30.15,27.06,2.07,0.0
30.5,75.0,2024-04-22,29.94,27.31,2.07,0.0
30.5,75.625,2024-04-22,29.32,30.02,2.01,0.0
30.5,76.25,2024-04-22,28.88,31.83,1.99,0.01
30.5,76.875,2024-04-22,27.91,31.84,1.99,0.02
31.0,73.125,2024-04-22,28.33,36.96,2.27,0.6
31.0,73.75,2024-04-22,28.83,34.06,2.28,0.0
31.0,74.375,2024-04-22,29.12,31.95,2.18,0.02
31.0,75.0,2024-04-22,29.19,31.93,2.15,0.05
31.0,75.625,2024-04-22,28.83,33.72,2.06,0.08
31.0,76.25,2024-04-22,28.38,34.81,2.09,0.04
31.0,76.875,2024-04-22,24.12,39.13,2.09,0.06
31.5,73.125,2024-04-22,27.09,42.7,2.37,0.89
31.5,73.75,2024-04-22,27.49,40.69,2.32,0.04
31.5,74.375,2024-04-22,27.99,38.25,2.12,0.2
31.5,75.0,2024-04-22,28.29,38.47,2.02,0.44
31.5,75.625,2024-04-22,28.25,38.13,2.01,0.4
31.5,76.25,2024-04-22,27.09,38.85,2.11,0.18
31.5,76.875,2024-04-22,20.81,48.17,2.1,0.13
32.0,73.125,2024-04-22,26.45,45.74,2.61,0.78
32.0,73.75,2024-04-22,26.64,47.07,2.26,0.19
32.0,74.375,2024-04-22,26.79,46.93,1.91,0.72
32.0,75.0,2024-04-22,27.12,45.94,1.8,1.01
32.0,75.625,2024-04-22,27.0,43.54,1.92,0.73
32.0,76.25,2024-04-22,21.58,48.73,1.93,0.32
32.0,76.875,2024-04-22,12.24,64.33,1.9,0.22
32.5,73.125,2024-04-22,25.2,49.91,2.52,0.64
32.5,73.75,2024-04-22,26.17,51.12,2.1,0.5
32.5,74.375,2024-04-22,26.13,52.2,1.6,1.19
32.5,75.0,2024-04-22,25.1,51.62,1.4,0.88
32.5,75.625,2024-04-22,21.09,54.9,1.64,0.59
32.5,76.25,2024-04-22,11.09,69.44,1.55,0.39
32.5,76.875,2024-04-22,-0.57,85.25,1.72,0.33
33.0,73.125,2024-04-22,22.93,58.32,1.93,0.69
33.0,73.75,2024-04-22,25.13,51.87,1.73,0.57
33.0,74.375,2024-04-22,23.48,52.48,1.38,0.79
33.0,75.0,2024-04-22,19.55,58.29,1.23,0.87
33.0,75.625,2024-04-22,13.33,70.32,1.27,0.59
33.0,76.25,2024-04-22,3.77,82.58,1.37,0.49
33.0,76.875,2024-04-22,-5.3,82.98,1.62,0.5
29.0,73.125,2024-04-23,29.8,30.04,2.24,0.2
29.0,73.75,2024-04-23,30.18,27.11,2.15,0.02
29.0,74.375,2024-04-23,30.73,25.13,2.08,0.0
29.0,75.0,2024-04-23,31.03,23.81,2.11,0.0
29.0,75.625,2024-04-23,30.95,22.59,2.0,0.0
29.0,76.25,2024-04-23,30.84,21.82,1.79,0.0
29.0,76.875,2024-04-23,31.07,20.6,1.79,0.0
29.5,73.125,2024-04-23,29.65,32.56,2.17,0.59
29.5,73.75,2024-04-23,30.03,29.94,2.18,0.09
29.5,74.375,2024-04-23,30.28,27.99,2.2,0.02
29.5,75.0,2024-04-23,30.59,26.0,2.19,0.04
29.5,75.625,2024-04-23,30.56,24.63,1.9,0.04
29.5,76.25,2024-04-23,30.39,23.48,1.77,0.01
29.5,76.875,2024-04-23,30.56,21.79,1.98,0.0
30.0,73.125,2024-04-23,29.44,33.92,2.13,1.12
30.0,73.75,2024-04-23,29.88,31.9,2.21,0.24
30.0,74.375,2024-04-23,30.08,30.62,2.23,0.1
30.0,75.0,2024-04-23,30.14,29.86,2.1,0.16
30.0,75.625,2024-04-23,30.06,28.53,1.81,0.16
30.0,76.25,2024-04-23,30.12,25.81,1.89,0.05
30.0,76.875,2024-04-23,30.27,23.44,2.18,0.1
30.5,73.125,2024-04-23,28.64,36.35,2.06,1.56
30.5,73.75,2024-04-23,29.22,33.95,2.14,0.5
30.5,74.375,2024-04-23,29.41,33.37,2.07,0.25
30.5,75.0,2024-04-23,29.46,33.03,1.94,0.33
30.5,75.625,2024-04-23,29.43,31.87,1.82,0.35
30.5,76.25,2024-04-23,29.46,29.53,1.91,0.17
30.5,76.875,2024-04-23,28.41,28.54,2.17,0.36
31.0,73.125,2024-04-23,27.67,40.06,2.01,1.25
31.0,73.75,2024-04-23,28.25,37.35,2.16,0.83
31.0,74.375,2024-04-23,28.46,37.09,2.05,0.45
31.0,75.0,2024-04-23,28.61,37.12,1.93,0.43
31.0,75.625,2024-04-23,28.77,35.69,1.81,0.41
31.0,76.25,2024-04-23,28.62,33.44,1.86,0.3
31.0,76.875,2024-04-23,24.24,35.89,2.09,0.37
31.5,73.125,2024-04-23,26.83,44.69,1.83,1.2
31.5,73.75,2024-04-23,27.11,42.78,2.02,1.34
31.5,74.375,2024-04-23,27.51,41.43,2.03,0.72
