grid_lat,grid_lon,date,temperature,humidity,wind_speed,rainfall
30.0,73.75,2023-01-15,9.09,21.06,1.74,0.0
30.0,74.375,2023-01-15,8.82,22.75,1.86,0.0
30.0,75.0,2023-01-15,8.63,25.96,1.93,0.0
30.0,75.625,2023-01-15,8.21,34.76,1.92,0.0
30.0,76.25,2023-01-15,8.02,44.45,2.09,0.07
30.0,76.875,2023-01-15,8.85,52.25,2.18,0.04
30.5,73.125,2023-01-15,9.75,20.61,1.5,0.0
30.5,73.75,2023-01-15,9.05,24.89,1.78,0.0
30.5,74.375,2023-01-15,8.78,29.91,1.86,0.0
30.5,75.0,2023-01-15,8.45,35.03,1.86,0.0
30.5,75.625,2023-01-15,8.1,41.81,1.77,0.0
30.5,76.25,2023-01-15,8.59,48.02,1.91,0.05
30.5,76.875,2023-01-15,9.8,53.19,1.7,0.05
31.0,73.125,2023-01-15,9.6,24.09,1.43,0.0
31.0,73.75,2023-01-15,8.82,31.56,1.84,0.0
31.0,74.375,2023-01-15,8.53,39.91,1.82,0.0
31.0,75.0,2023-01-15,8.35,43.75,1.74,0.0
31.0,75.625,2023-01-15,8.46,47.05,1.56,0.0
31.0,76.25,2023-01-15,9.67,48.37,1.53,0.01
31.0,76.875,2023-01-15,8.76,53.09,1.3,0.03
31.5,73.125,2023-01-15,8.74,32.91,1.52,0.0
31.5,73.75,2023-01-15,8.18,44.07,1.79,0.0
31.5,74.375,2023-01-15,8.19,52.0,1.66,0.0
31.5,75.0,2023-01-15,8.47,51.46,1.52,0.0
31.5,75.625,2023-01-15,9.05,51.68,1.36,0.0
31.5,76.25,2023-01-15,10.22,47.69,1.33,0.0
31.5,76.875,2023-01-15,6.94,47.42,1.21,0.0
32.0,73.125,2023-01-15,8.52,39.97,1.62,0.0
32.0,73.75,2023-01-15,8.16,55.2,1.58,0.0
32.0,74.375,2023-01-15,8.56,59.35,1.34,0.0
32.0,75.0,2023-01-15,9.56,54.82,1.2,0.01
32.0,75.625,2023-01-15,10.31,51.36,1.13,0.0
32.0,76.25,2023-01-15,7.29,48.54,1.05,0.0
32.0,76.875,2023-01-15,-1.49,51.29,1.44,0.0
32.5,73.125,2023-01-15,7.91,48.01,1.85,0.0
32.5,73.75,2023-01-15,9.02,59.84,1.41,0.01
32.5,74.375,2023-01-15,10.25,58.07,1.04,0.03
32.5,75.0,2023-01-15,10.18,54.92,1.12,0.03
32.5,75.625,2023-01-15,7.53,52.78,1.23,0.01
32.5,76.25,2023-01-15,-2.6,57.6,1.43,0.0
32.5,76.875,2023-01-15,-16.45,72.6,1.56,0.0
33.0,73.125,2023-01-15,6.55,60.92,1.64,0.0
33.0,73.75,2023-01-15,9.74,58.03,1.34,0.03
33.0,74.375,2023-01-15,8.88,57.7,1.26,0.08
33.0,75.0,2023-01-15,5.75,58.21,1.31,0.04
33.0,75.625,2023-01-15,-0.08,60.38,1.3,0.01
33.0,76.25,2023-01-15,-11.71,68.18,1.54,0.0
33.0,76.875,2023-01-15,-23.28,81.44,2.48,0.0
29.0,73.125,2023-01-16,12.07,13.24,1.34,0.0
29.0,73.75,2023-01-16,12.25,13.81,0.98,0.0
29.0,74.375,2023-01-16,12.26,13.61,0.86,0.0
29.0,75.0,2023-01-16,11.33,14.78,1.28,0.0
29.0,75.625,2023-01-16,10.24,18.0,1.63,0.0
29.0,76.25,2023-01-16,9.14,31.89,1.77,0.0
29.0,76.875,2023-01-16,8.79,41.99,1.86,0.0
29.5,73.125,2023-01-16,11.87,14.28,1.17,0.0
29.5,73.75,2023-01-16,12.15,14.1,0.86,0.0
29.5,74.375,2023-01-16,11.75,13.87,0.98,0.0
29.5,75.0,2023-01-16,10.68,14.54,1.45,0.0
29.5,75.625,2023-01-16,9.63,19.79,1.74,0.0
29.5,76.25,2023-01-16,8.74,34.86,1.88,0.0
29.5,76.875,2023-01-16,8.7,46.69,2.0,0.0
30.0,73.125,2023-01-16,11.64,15.1,1.06,0.0
30.0,73.75,2023-01-16,11.78,14.28,0.86,0.0
30.0,74.375,2023-01-16,11.05,14.45,1.16,0.0
30.0,75.0,2023-01-16,10.12,17.15,1.56,0.0
30.0,75.625,2023-01-16,9.08,27.83,1.78,0.0
30.0,76.25,2023-01-16,8.61,40.88,2.02,0.0
30.0,76.875,2023-01-16,9.09,50.98,2.05,0.0
30.5,73.125,2023-01-16,11.36,15.35,0.9,0.0
30.5,73.75,2023-01-16,11.17,16.06,0.95,0.0
30.5,74.375,2023-01-16,10.47,18.64,1.27,0.0
30.5,75.0,2023-01-16,9.58,24.3,1.61,0.0
30.5,75.625,2023-01-16,8.79,34.78,1.76,0.0
30.5,76.25,2023-01-16,8.98,44.58,1.99,0.0
30.5,76.875,2023-01-16,9.89,49.39,1.89,0.0
31.0,73.125,2023-01-16,10.49,20.9,1.02,0.0
31.0,73.75,2023-01-16,10.12,24.48,1.2,0.0
31.0,74.375,2023-01-16,9.65,30.7,1.43,0.0
31.0,75.0,2023-01-16,9.2,35.24,1.69,0.0
31.0,75.625,2023-01-16,9.03,40.89,1.72,0.0
31.0,76.25,2023-01-16,9.92,45.12,1.75,0.0
31.0,76.875,2023-01-16,8.39,50.53,1.47,0.0
31.5,73.125,2023-01-16,9.3,28.52,1.23,0.0
31.5,73.75,2023-01-16,8.92,36.27,1.5,0.0
31.5,74.375,2023-01-16,8.9,44.46,1.59,0.0
31.5,75.0,2023-01-16,9.05,45.43,1.68,0.0
31.5,75.625,2023-01-16,9.29,46.51,1.59,0.0
31.5,76.25,2023-01-16,10.1,45.86,1.51,0.0
31.5,76.875,2023-01-16,6.87,49.66,1.25,0.0
32.0,73.125,2023-01-16,8.84,33.78,1.52,0.0
32.0,73.75,2023-01-16,8.36,46.95,1.62,0.0
32.0,74.375,2023-01-16,8.87,52.96,1.61,0.0
32.0,75.0,2023-01-16,9.68,50.26,1.58,0.0
32.0,75.625,2023-01-16,10.14,48.0,1.41,0.0
32.0,76.25,2023-01-16,7.13,47.78,1.18,0.0
32.0,76.875,2023-01-16,-1.73,59.73,1.37,0.0
32.5,73.125,2023-01-16,7.54,45.82,1.74,0.0
32.5,73.75,2023-01-16,8.67,55.55,1.66,0.0
32.5,74.375,2023-01-16,9.98,53.74,1.42,0.0
32.5,75.0,2023-01-16,9.8,50.06,1.41,0.0
32.5,75.625,2023-01-16,7.22,48.71,1.26,0.0
32.5,76.25,2023-01-16,-2.71,58.99,1.3,0.0
32.5,76.875,2023-01-16,-16.96,86.7,1.39,0.0
33.0,73.125,2023-01-16,6.33,61.47,1.64,0.0
33.0,73.75,2023-01-16,9.22,56.75,1.42,0.0
33.0,74.375,2023-01-16,8.03,54.53,1.34,0.0
33.0,75.0,2023-01-16,5.16,55.27,1.26,0.0
33.0,75.625,2023-01-16,-0.14,59.78,1.28,0.0
33.0,76.25,2023-01-16,-12.23,77.9,1.43,0.0
33.0,76.875,2023-01-16,-24.09,92.68,2.32,0.0
29.0,73.125,2023-01-17,12.96,13.82,1.2,0.0
29.0,73.75,2023-01-17,12.92,14.34,1.08,0.0
29.0,74.375,2023-01-17,12.42,14.71,1.23,0.0
29.0,75.0,2023-01-17,11.44,16.08,1.49,0.0
29.0,75.625,2023-01-17,10.48,19.39,1.72,0.0
29.0,76.25,2023-01-17,9.19,32.15,1.84,0.0
29.0,76.875,2023-01-17,8.65,40.08,2.0,0.0
29.5,73.125,2023-01-17,12.98,13.51,1.04,0.0
29.5,73.75,2023-01-17,12.66,14.06,1.13,0.0
29.5,74.375,2023-01-17,11.94,14.86,1.36,0.0
29.5,75.0,2023-01-17,10.93,16.67,1.61,0.0
29.5,75.625,2023-01-17,9.9,22.07,1.79,0.0
29.5,76.25,2023-01-17,8.75,34.7,1.95,0.0
29.5,76.875,2023-01-17,8.58,43.23,2.21,0.0
30.0,73.125,2023-01-17,12.46,14.39,1.16,0.0
30.0,73.75,2023-01-17,12.0,14.76,1.28,0.0
30.0,74.375,2023-01-17,11.28,16.24,1.47,0.0
30.0,75.0,2023-01-17,10.4,19.89,1.69,0.0
30.0,75.625,2023-01-17,9.19,29.04,1.82,0.0
30.0,76.25,2023-01-17,8.46,39.2,2.07,0.0
30.0,76.875,2023-01-17,9.06,46.44,2.32,0.0
30.5,73.125,2023-01-17,11.38,17.13,1.28,0.0
30.5,73.75,2023-01-17,11.07,18.06,1.45,0.0
30.5,74.375,2023-01-17,10.57,20.68,1.56,0.0
30.5,75.0,2023-01-17,9.76,25.54,1.71,0.0
30.5,75.625,2023-01-17,8.67,34.98,1.78,0.0
30.5,76.25,2023-01-17,8.76,42.56,2.04,0.0
30.5,76.875,2023-01-17,9.63,45.09,2.14,0.0
31.0,73.125,2023-01-17,10.56,21.25,1.37,0.0
31.0,73.75,2023-01-17,10.2,24.44,1.64,0.0
31.0,74.375,2023-01-17,9.84,28.66,1.67,0.0
31.0,75.0,2023-01-17,9.29,33.81,1.74,0.0
31.0,75.625,2023-01-17,8.71,40.87,1.74,0.0
31.0,76.25,2023-01-17,9.69,42.84,1.79,0.0
31.0,76.875,2023-01-17,7.84,45.88,1.71,0.0
31.5,73.125,2023-01-17,9.65,28.75,1.48,0.0
31.5,73.75,2023-01-17,9.32,36.31,1.72,0.0
31.5,74.375,2023-01-17,9.22,41.22,1.69,0.0
31.5,75.0,2023-01-17,9.01,44.11,1.69,0.0
31.5,75.625,2023-01-17,9.18,45.45,1.68,0.0
31.5,76.25,2023-01-17,10.24,41.64,1.59,0.0
31.5,76.875,2023-01-17,6.37,44.51,1.48,0.0
32.0,73.125,2023-01-17,9.57,37.04,1.54,0.0
32.0,73.75,2023-01-17,9.04,50.51,1.66,0.0
32.0,74.375,2023-01-17,9.07,53.71,1.63,0.0
32.0,75.0,2023-01-17,9.62,50.07,1.6,0.0
32.0,75.625,2023-01-17,10.33,44.92,1.5,0.0
32.0,76.25,2023-01-17,7.3,43.53,1.37,0.0
32.0,76.875,2023-01-17,-2.33,54.81,1.6,0.0
32.5,73.125,2023-01-17,8.65,48.41,1.74,0.0
32.5,73.75,2023-01-17,9.36,56.11,1.73,0.0
32.5,74.375,2023-01-17,10.46,51.19,1.49,0.0
32.5,75.0,2023-01-17,10.33,45.61,1.41,0.0
32.5,75.625,2023-01-17,7.32,44.56,1.38,0.0
32.5,76.25,2023-01-17,-3.19,57.74,1.44,0.0
32.5,76.875,2023-01-17,-16.88,77.44,1.48,0.0
33.0,73.125,2023-01-17,7.22,59.75,1.77,0.0
33.0,73.75,2023-01-17,9.79,51.58,1.64,0.0
33.0,74.375,2023-01-17,8.47,49.75,1.53,0.0
33.0,75.0,2023-01-17,5.85,45.97,1.35,0.0
33.0,75.625,2023-01-17,0.08,49.82,1.32,0.0
33.0,76.25,2023-01-17,-12.43,70.1,1.51,0.0
33.0,76.875,2023-01-17,-22.54,77.26,1.47,0.0
29.0,73.125,2023-01-18,11.69,17.04,1.82,0.0
29.0,73.75,2023-01-18,11.65,18.17,1.59,0.0
29.0,74.375,2023-01-18,11.88,17.06,1.25,0.0
29.0,75.0,2023-01-18,11.94,16.17,0.89,0.0
29.0,75.625,2023-01-18,11.61,16.93,0.84,0.0
29.0,76.25,2023-01-18,10.39,27.95,1.11,0.0
29.0,76.875,2023-01-18,9.21,37.55,1.42,0.0
29.5,73.125,2023-01-18,11.63,16.02,1.45,0.0
29.5,73.75,2023-01-18,11.93,16.1,1.22,0.0
29.5,74.375,2023-01-18,12.09,15.39,0.9,0.0
29.5,75.0,2023-01-18,11.83,15.86,0.78,0.0
29.5,75.625,2023-01-18,11.05,20.42,1.02,0.0
29.5,76.25,2023-01-18,9.69,34.17,1.33,0.0
29.5,76.875,2023-01-18,8.83,46.24,1.56,0.0
30.0,73.125,2023-01-18,11.95,15.41,1.13,0.0
30.0,73.75,2023-01-18,12.24,14.59,0.87,0.0
30.0,74.375,2023-01-18,12.06,15.33,0.7,0.0
30.0,75.0,2023-01-18,11.37,19.33,0.86,0.0
30.0,75.625,2023-01-18,10.17,28.98,1.18,0.0
30.0,76.25,2023-01-18,9.06,42.76,1.49,0.0
30.0,76.875,2023-01-18,9.19,51.49,1.57,0.0
30.5,73.125,2023-01-18,11.93,16.17,0.82,0.0
30.5,73.75,2023-01-18,11.79,16.66,0.69,0.0
30.5,74.375,2023-01-18,11.48,19.55,0.8,0.0
30.5,75.0,2023-01-18,10.68,26.18,1.02,0.0
30.5,75.625,2023-01-18,9.69,36.31,1.27,0.0
30.5,76.25,2023-01-18,9.44,46.75,1.55,0.0
30.5,76.875,2023-01-18,10.15,48.75,1.46,0.0
31.0,73.125,2023-01-18,11.09,22.22,0.83,0.0
31.0,73.75,2023-01-18,10.75,24.9,0.92,0.0
31.0,74.375,2023-01-18,10.56,29.98,1.03,0.0
31.0,75.0,2023-01-18,10.14,36.41,1.18,0.0
31.0,75.625,2023-01-18,9.85,43.17,1.26,0.0
31.0,76.25,2023-01-18,10.69,46.01,1.36,0.0
31.0,76.875,2023-01-18,8.84,47.14,1.18,0.0
31.5,73.125,2023-01-18,10.19,33.51,1.03,0.0
31.5,73.75,2023-01-18,10.1,38.71,1.16,0.0
31.5,74.375,2023-01-18,10.16,43.47,1.2,0.0
31.5,75.0,2023-01-18,10.14,46.7,1.25,0.0
31.5,75.625,2023-01-18,10.31,48.59,1.15,0.0
31.5,76.25,2023-01-18,11.08,44.3,1.13,0.0
31.5,76.875,2023-01-18,7.44,43.55,1.02,0.0
32.0,73.125,2023-01-18,10.08,40.98,1.2,0.0
32.0,73.75,2023-01-18,9.87,50.99,1.22,0.0
32.0,74.375,2023-01-18,10.24,52.63,1.17,0.0
32.0,75.0,2023-01-18,10.98,50.17,1.21,0.0
32.0,75.625,2023-01-18,11.5,46.55,1.0,0.0
32.0,76.25,2023-01-18,8.32,44.05,0.94,0.0
32.0,76.875,2023-01-18,-0.97,49.14,1.28,0.0
32.5,73.125,2023-01-18,8.9,49.58,1.46,0.0
32.5,73.75,2023-01-18,10.09,54.27,1.31,0.0
32.5,74.375,2023-01-18,11.37,48.87,1.06,0.0
32.5,75.0,2023-01-18,11.27,45.4,1.14,0.0
32.5,75.625,2023-01-18,8.64,42.58,1.01,0.0
32.5,76.25,2023-01-18,-1.08,49.37,1.06,0.0
32.5,76.875,2023-01-18,-14.5,56.72,1.15,0.0
33.0,73.125,2023-01-18,7.51,58.97,1.48,0.0
33.0,73.75,2023-01-18,10.39,50.98,1.33,0.0
33.0,74.375,2023-01-18,9.49,47.49,1.19,0.0
33.0,75.0,2023-01-18,6.91,43.67,0.97,0.0
33.0,75.625,2023-01-18,1.75,43.14,0.94,0.0
33.0,76.25,2023-01-18,-10.09,54.01,1.19,0.0
33.0,76.875,2023-01-18,-19.23,56.09,0.92,0.0
29.0,73.125,2023-01-19,13.02,25.27,2.09,0.72
29.0,73.75,2023-01-19,12.72,25.01,1.78,0.54
29.0,74.375,2023-01-19,12.65,24.84,1.44,0.5
29.0,75.0,2023-01-19,12.74,26.16,1.13,0.65
29.0,75.625,2023-01-19,12.78,28.37,0.86,0.86
29.0,76.25,2023-01-19,12.19,40.06,0.86,0.98
29.0,76.875,2023-01-19,11.94,45.9,0.98,1.06
29.5,73.125,2023-01-19,12.67,24.94,1.65,0.88
29.5,73.75,2023-01-19,12.73,24.81,1.51,0.7
29.5,74.375,2023-01-19,13.04,24.65,1.23,0.66
29.5,75.0,2023-01-19,13.4,25.38,0.89,0.95
29.5,75.625,2023-01-19,13.34,28.82,0.76,1.62
29.5,76.25,2023-01-19,12.71,39.96,0.89,2.72
29.5,76.875,2023-01-19,12.53,46.64,1.02,2.74
30.0,73.125,2023-01-19,12.54,26.02,1.24,0.88
30.0,73.75,2023-01-19,12.81,24.76,1.16,0.63
30.0,74.375,2023-01-19,13.22,24.13,0.99,0.55
30.0,75.0,2023-01-19,13.51,26.2,0.78,0.73
30.0,75.625,2023-01-19,13.09,33.71,0.94,1.2
30.0,76.25,2023-01-19,12.76,42.98,1.23,1.96
30.0,76.875,2023-01-19,12.96,48.01,1.09,2.51
30.5,73.125,2023-01-19,12.6,26.4,1.3,0.71
30.5,73.75,2023-01-19,12.84,25.86,1.07,0.43
30.5,74.375,2023-01-19,13.07,26.5,0.86,0.32
30.5,75.0,2023-01-19,13.14,30.38,0.9,0.35
30.5,75.625,2023-01-19,12.73,38.51,1.16,0.5
30.5,76.25,2023-01-19,13.02,44.46,1.38,0.84
30.5,76.875,2023-01-19,13.89,44.44,1.06,1.53
31.0,73.125,2023-01-19,12.66,28.76,1.22,0.35
31.0,73.75,2023-01-19,13.02,28.95,1.03,0.19
31.0,74.375,2023-01-19,13.06,31.16,0.84,0.12
31.0,75.0,2023-01-19,12.89,35.48,1.0,0.11
31.0,75.625,2023-01-19,12.63,42.02,1.21,0.17
31.0,76.25,2023-01-19,13.52,43.04,1.22,0.42
31.0,76.875,2023-01-19,11.61,47.05,1.16,1.17
31.5,73.125,2023-01-19,12.1,36.69,1.01,0.08
31.5,73.75,2023-01-19,12.59,37.81,0.92,0.05
31.5,74.375,2023-01-19,12.72,38.23,0.91,0.03
31.5,75.0,2023-01-19,12.64,40.17,1.08,0.04
31.5,75.625,2023-01-19,12.55,44.17,1.17,0.11
31.5,76.25,2023-01-19,13.23,43.22,1.1,0.59
31.5,76.875,2023-01-19,9.51,49.95,1.29,1.45
32.0,73.125,2023-01-19,11.38,42.14,1.0,0.01
32.0,73.75,2023-01-19,11.58,49.04,0.96,0.01
32.0,74.375,2023-01-19,12.18,46.52,0.95,0.01
32.0,75.0,2023-01-19,12.63,44.22,1.05,0.04
32.0,75.625,2023-01-19,13.02,43.73,0.93,0.32
32.0,76.25,2023-01-19,9.71,48.13,1.05,1.28
32.0,76.875,2023-01-19,1.63,62.06,1.41,2.18
32.5,73.125,2023-01-19,10.5,47.47,1.13,0.01
32.5,73.75,2023-01-19,11.01,53.94,1.08,0.01
32.5,74.375,2023-01-19,12.16,48.55,0.88,0.03
32.5,75.0,2023-01-19,12.33,42.81,0.9,0.19
32.5,75.625,2023-01-19,9.65,44.7,1.02,0.83
32.5,76.25,2023-01-19,0.35,62.24,1.31,2.03
32.5,76.875,2023-01-19,-11.92,94.35,1.5,2.5
33.0,73.125,2023-01-19,9.02,56.02,1.23,0.01
33.0,73.75,2023-01-19,11.44,48.01,1.02,0.2
33.0,74.375,2023-01-19,10.56,46.59,1.08,0.79
33.0,75.0,2023-01-19,8.02,44.71,1.09,1.41
33.0,75.625,2023-01-19,2.77,54.88,1.18,1.83
33.0,76.25,2023-01-19,-7.96,85.17,1.25,2.28
33.0,76.875,2023-01-19,-17.54,97.68,1.95,2.18
29.0,73.125,2023-01-20,12.61,58.45,2.39,0.64
29.0,73.75,2023-01-20,12.32,59.16,2.56,0.28
29.0,74.375,2023-01-20,12.33,58.37,2.58,0.1
29.0,75.0,2023-01-20,12.33,58.2,2.45,0.15
29.0,75.625,2023-01-20,12.45,58.05,2.38,0.39
29.0,76.25,2023-01-20,12.11,62.77,2.27,0.7
29.0,76.875,2023-01-20,12.47,63.59,2.17,0.38
29.5,73.125,2023-01-20,12.2,63.92,1.72,0.93
29.5,73.75,2023-01-20,12.15,62.8,1.86,0.45
29.5,74.375,2023-01-20,12.19,61.63,1.93,0.16
29.5,75.0,2023-01-20,12.22,60.92,1.99,0.11
29.5,75.625,2023-01-20,12.06,62.0,2.21,0.22
29.5,76.25,2023-01-20,11.89,65.49,2.35,0.56
29.5,76.875,2023-01-20,12.66,64.33,2.4,1.0
30.0,73.125,2023-01-20,11.87,65.73,1.51,1.18
30.0,73.75,2023-01-20,11.67,66.88,1.33,0.67
30.0,74.375,2023-01-20,11.61,66.94,1.64,0.33
30.0,75.0,2023-01-20,11.64,66.45,1.78,0.27
30.0,75.625,2023-01-20,11.38,68.31,1.87,0.49
30.0,76.25,2023-01-20,11.48,69.05,2.16,1.48
30.0,76.875,2023-01-20,12.41,66.47,1.99,2.82
30.5,73.125,2023-01-20,11.8,64.67,1.92,1.2
30.5,73.75,2023-01-20,11.3,68.76,1.31,0.81
30.5,74.375,2023-01-20,10.94,71.78,0.83,0.51
30.5,75.0,2023-01-20,10.65,74.14,1.15,0.51
30.5,75.625,2023-01-20,10.57,75.23,1.55,0.86
30.5,76.25,2023-01-20,11.22,71.98,1.67,2.14
30.5,76.875,2023-01-20,11.37,69.67,1.33,4.37
31.0,73.125,2023-01-20,11.82,63.01,1.94,1.11
31.0,73.75,2023-01-20,11.18,67.99,1.79,0.85
31.0,74.375,2023-01-20,10.44,74.85,1.27,0.73
31.0,75.0,2023-01-20,9.84,79.69,0.82,1.04
31.0,75.625,2023-01-20,9.82,80.41,1.0,2.05
31.0,76.25,2023-01-20,10.52,75.03,1.2,4.06
31.0,76.875,2023-01-20,7.68,78.3,1.23,6.5
31.5,73.125,2023-01-20,11.12,63.55,1.65,0.89
31.5,73.75,2023-01-20,10.91,66.54,1.71,0.94
31.5,74.375,2023-01-20,10.19,74.24,1.69,1.36
31.5,75.0,2023-01-20,9.51,80.99,1.28,2.46
31.5,75.625,2023-01-20,9.14,82.97,0.97,4.82
31.5,76.25,2023-01-20,8.75,81.37,1.04,8.18
31.5,76.875,2023-01-20,4.87,85.37,1.21,10.83
32.0,73.125,2023-01-20,10.67,60.9,1.54,0.65
32.0,73.75,2023-01-20,10.27,67.77,1.69,1.4
32.0,74.375,2023-01-20,9.94,73.57,1.72,2.95
32.0,75.0,2023-01-20,9.49,79.06,1.4,5.25
32.0,75.625,2023-01-20,8.65,81.89,1.05,8.64
32.0,76.25,2023-01-20,5.19,86.09,1.02,12.88
32.0,76.875,2023-01-20,-1.06,91.81,1.29,15.12
32.5,73.125,2023-01-20,10.38,56.49,1.15,0.42
32.5,73.75,2023-01-20,9.77,68.27,1.41,2.25
32.5,74.375,2023-01-20,9.44,74.17,1.45,5.69
32.5,75.0,2023-01-20,8.38,77.17,1.06,9.3
32.5,75.625,2023-01-20,5.13,82.66,0.79,12.24
32.5,76.25,2023-01-20,-1.92,91.2,1.02,15.96
32.5,76.875,2023-01-20,-11.45,98.32,2.04,17.16
33.0,73.125,2023-01-20,8.6,65.2,1.23,0.32
33.0,73.75,2023-01-20,10.01,62.58,1.44,3.19
33.0,74.375,2023-01-20,7.67,68.37,1.04,8.5
33.0,75.0,2023-01-20,4.34,76.05,0.76,12.4
33.0,75.625,2023-01-20,-0.23,87.14,0.87,13.86
33.0,76.25,2023-01-20,-8.1,97.6,1.11,15.95
33.0,76.875,2023-01-20,-16.24,97.92,2.05,17.2
29.0,73.125,2023-01-21,12.71,59.08,1.67,0.0
29.0,73.75,2023-01-21,12.51,60.89,1.65,0.0
29.0,74.375,2023-01-21,12.52,61.07,1.5,0.0
29.0,75.0,2023-01-21,12.69,60.04,1.28,0.0
29.0,75.625,2023-01-21,13.19,57.58,1.13,0.0
29.0,76.25,2023-01-21,13.36,59.81,1.04,0.0
29.0,76.875,2023-01-21,13.75,60.04,1.0,0.0
29.5,73.125,2023-01-21,12.62,59.26,1.33,0.01
29.5,73.75,2023-01-21,12.58,60.99,1.25,0.0
29.5,74.375,2023-01-21,12.58,61.28,1.21,0.0
29.5,75.0,2023-01-21,12.78,59.72,1.22,0.0
29.5,75.625,2023-01-21,13.18,57.46,1.21,0.0
29.5,76.25,2023-01-21,13.27,59.34,1.2,0.0
29.5,76.875,2023-01-21,13.52,61.31,1.08,0.0
30.0,73.125,2023-01-21,12.34,59.58,1.29,0.06
30.0,73.75,2023-01-21,12.33,60.93,1.24,0.0
30.0,74.375,2023-01-21,12.3,61.57,1.24,0.0
30.0,75.0,2023-01-21,12.33,61.59,1.29,0.0
30.0,75.625,2023-01-21,12.63,60.22,1.32,0.0
30.0,76.25,2023-01-21,13.01,59.37,1.35,0.0
30.0,76.875,2023-01-21,13.55,61.5,1.09,0.01
30.5,73.125,2023-01-21,11.76,62.51,1.2,0.16
30.5,73.75,2023-01-21,11.73,63.22,1.2,0.04
30.5,74.375,2023-01-21,11.74,63.96,1.22,0.01
30.5,75.0,2023-01-21,11.62,65.29,1.28,0.01
30.5,75.625,2023-01-21,12.12,63.12,1.35,0.0
30.5,76.25,2023-01-21,13.12,58.17,1.34,0.0
30.5,76.875,2023-01-21,13.12,61.2,1.21,0.05
31.0,73.125,2023-01-21,11.41,64.55,1.08,0.25
31.0,73.75,2023-01-21,11.31,65.09,1.15,0.09
31.0,74.375,2023-01-21,11.23,66.29,1.23,0.02
31.0,75.0,2023-01-21,11.22,67.93,1.27,0.01
31.0,75.625,2023-01-21,12.06,64.77,1.29,0.0
31.0,76.25,2023-01-21,13.1,58.68,1.29,0.01
31.0,76.875,2023-01-21,9.96,66.85,1.49,0.16
31.5,73.125,2023-01-21,10.99,66.87,0.99,0.28
31.5,73.75,2023-01-21,10.85,67.35,1.09,0.12
31.5,74.375,2023-01-21,10.83,68.92,1.18,0.03
31.5,75.0,2023-01-21,11.1,69.48,1.16,0.01
31.5,75.625,2023-01-21,11.88,67.33,1.06,0.04
31.5,76.25,2023-01-21,12.27,62.97,1.25,0.25
31.5,76.875,2023-01-21,7.5,69.42,1.43,0.49
32.0,73.125,2023-01-21,10.45,69.34,0.99,0.33
32.0,73.75,2023-01-21,10.38,71.67,0.97,0.2
32.0,74.375,2023-01-21,10.55,71.16,1.05,0.12
32.0,75.0,2023-01-21,11.29,67.28,1.01,0.23
32.0,75.625,2023-01-21,11.69,66.95,1.13,0.5
32.0,76.25,2023-01-21,8.02,70.73,1.2,0.99
32.0,76.875,2023-01-21,0.07,79.69,1.2,1.25
32.5,73.125,2023-01-21,9.73,72.78,1.05,0.79
32.5,73.75,2023-01-21,10.22,73.3,0.98,0.66
32.5,74.375,2023-01-21,10.91,68.56,1.01,0.86
32.5,75.0,2023-01-21,10.53,67.89,1.19,1.36
32.5,75.625,2023-01-21,7.44,72.9,1.31,2.01
32.5,76.25,2023-01-21,-1.19,84.89,1.41,2.12
32.5,76.875,2023-01-21,-12.46,97.95,2.0,1.95
33.0,73.125,2023-01-21,8.24,80.42,1.06,1.9
33.0,73.75,2023-01-21,10.31,66.7,1.18,2.55
33.0,74.375,2023-01-21,8.78,68.43,1.33,2.94
33.0,75.0,2023-01-21,5.42,77.13,1.27,3.86
33.0,75.625,2023-01-21,0.39,86.74,1.33,4.26
33.0,76.25,2023-01-21,-8.98,96.02,1.51,3.32
33.0,76.875,2023-01-21,-18.32,97.71,2.46,2.09
29.0,73.125,2023-01-22,13.18,48.44,1.52,0.0
29.0,73.75,2023-01-22,13.21,50.25,1.65,0.0
29.0,74.375,2023-01-22,13.54,50.05,1.65,0.0
29.0,75.0,2023-01-22,13.67,50.61,1.58,0.0
29.0,75.625,2023-01-22,13.71,52.0,1.52,0.0
29.0,76.25,2023-01-22,13.29,58.85,1.31,0.0
29.0,76.875,2023-01-22,13.91,57.53,1.03,0.0
29.5,73.125,2023-01-22,12.8,48.34,1.22,0.0
29.5,73.75,2023-01-22,12.98,49.51,1.21,0.0
29.5,74.375,2023-01-22,13.34,49.33,1.28,0.0
29.5,75.0,2023-01-22,13.55,49.06,1.36,0.0
29.5,75.625,2023-01-22,13.42,51.79,1.42,0.0
29.5,76.25,2023-01-22,13.07,58.22,1.28,0.0
29.5,76.875,2023-01-22,13.73,57.93,0.98,0.0
30.0,73.125,2023-01-22,12.43,48.74,1.2,0.0
30.0,73.75,2023-01-22,12.67,48.84,1.25,0.0
30.0,74.375,2023-01-22,12.97,49.45,1.23,0.0
30.0,75.0,2023-01-22,13.09,50.83,1.23,0.0
30.0,75.625,2023-01-22,12.85,55.02,1.34,0.0
30.0,76.25,2023-01-22,12.96,58.41,1.3,0.0
30.0,76.875,2023-01-22,13.83,57.95,0.94,0.0
30.5,73.125,2023-01-22,12.01,50.1,1.21,0.0
30.5,73.75,2023-01-22,12.35,48.92,1.33,0.0
